user_id,trainer_id,watch_v1,watch_v2,watch_v3,watch_v4,watch_v5,watched_count,rated,score_given,label
10197,184.0,1,1,0,0,0,2,1,3,3
10197,700.0,1,0,0,0,0,1,1,5,5
10197,974.0,0,1,0,0,0,1,0,0,1
10197,501.0,0,0,0,0,1,1,1,4,4
10197,910.0,1,0,0,0,0,1,0,0,1
10198,677.0,0,0,1,1,0,2,1,3,3
10198,338.0,0,1,0,1,1,3,1,5,5
10198,525.0,1,0,1,1,1,4,1,5,5
10198,801.0,0,0,0,1,0,1,0,0,1
10198,83.0,0,0,1,1,1,3,1,5,5
10198,425.0,0,0,0,0,0,0,0,0,0
10198,175.0,0,0,0,1,0,1,0,0,1
10198,901.0,1,1,1,1,0,4,1,5,5
10198,534.0,0,0,0,0,0,0,1,2,0
10198,287.0,0,0,1,0,0,1,1,4,4
10198,593.0,0,0,0,0,0,0,0,0,0
10198,414.0,0,0,0,1,0,1,1,3,3
10198,718.0,0,0,0,1,0,1,1,5,5
10198,184.0,1,0,0,0,0,1,1,2,2
10198,700.0,0,0,0,0,0,0,1,5,0
10198,974.0,0,1,0,1,0,2,1,4,4
10198,501.0,0,1,0,1,1,3,1,5,5
10198,910.0,0,0,0,1,0,1,1,4,4
10199,677.0,0,0,1,0,1,2,1,4,4
10199,338.0,1,1,1,0,1,4,1,5,5
10199,525.0,0,0,0,0,0,0,1,1,0
10199,801.0,0,0,0,1,0,1,1,3,3
10199,83.0,0,1,0,1,0,2,1,3,3
10199,425.0,0,0,0,0,0,0,0,0,0
10199,838.0,1,1,1,1,1,5,1,4,4
10199,175.0,0,0,0,0,1,1,1,3,3
10199,534.0,0,0,0,0,0,0,0,0,0
10199,287.0,1,0,0,0,1,2,1,5,5
10199,593.0,1,1,0,0,1,3,1,5,5
10199,414.0,0,0,0,0,0,0,0,0,0
10199,718.0,0,0,1,1,0,2,1,4,4
10199,184.0,1,1,0,0,1,3,1,4,4
10199,700.0,0,1,1,1,0,3,1,5,5
10199,974.0,1,1,0,0,0,2,1,4,4
10199,501.0,0,0,0,0,0,0,0,0,0
10199,910.0,0,0,1,1,0,2,1,5,5
10200,677.0,1,1,1,1,0,4,1,5,5
10200,338.0,0,0,1,0,1,2,1,4,4
10200,525.0,0,0,0,1,1,2,1,3,3
10200,801.0,0,0,0,0,1,1,1,3,3
10200,83.0,0,0,0,1,0,1,0,0,1
10200,425.0,1,1,0,0,0,2,1,4,4
10200,175.0,0,0,1,0,0,1,1,3,3
10200,534.0,0,1,1,0,0,2,1,4,4
10200,287.0,0,0,0,0,0,0,1,4,0
10200,593.0,0,0,0,0,0,0,0,0,0
10200,414.0,1,1,1,0,1,4,1,5,5
10200,718.0,1,1,0,0,0,2,1,4,4
10200,184.0,0,0,0,0,0,0,0,0,0
10200,700.0,1,0,0,0,0,1,1,4,4
10200,974.0,1,0,0,0,1,2,1,4,4
10200,501.0,0,1,1,0,0,2,1,3,3
10200,910.0,0,0,0,0,1,1,0,0,1
10200,443.0,0,0,1,0,1,2,1,2,2
10201,677.0,0,0,0,0,0,0,1,3,0
10201,338.0,0,0,0,1,1,2,1,5,5
10201,525.0,0,0,1,1,1,3,1,4,4
10201,801.0,1,0,1,0,0,2,1,4,4
10201,83.0,1,0,1,1,0,3,1,5,5
10201,425.0,1,0,1,0,1,3,1,5,5
10201,175.0,1,0,0,0,1,2,1,3,3
10201,184.0,1,1,1,1,1,5,1,5,5
10201,534.0,1,0,0,1,0,2,1,5,5
10201,287.0,1,1,0,0,1,3,1,3,3
10201,593.0,0,0,0,0,0,0,0,0,0
10201,414.0,0,0,0,0,0,0,1,2,0
10201,718.0,0,0,0,0,0,0,0,0,0
10201,415.0,1,1,1,1,1,5,1,5,5
10201,700.0,0,0,0,0,0,0,0,0,0
10201,974.0,0,0,1,0,1,2,1,4,4
10201,501.0,0,0,0,0,0,0,1,1,0
10201,910.0,0,0,0,0,1,1,0,0,1
10202,677.0,1,0,0,0,0,1,1,2,2
10202,338.0,0,0,0,0,0,0,1,3,0
10202,525.0,0,0,0,0,0,0,0,0,0
10202,801.0,1,0,1,1,1,4,1,4,4
10202,83.0,1,1,0,1,0,3,1,4,4
10202,425.0,0,0,0,0,0,0,0,0,0
10202,175.0,1,1,0,1,0,3,1,5,5
10202,534.0,0,1,1,0,0,2,1,5,5
10202,287.0,0,0,0,0,1,1,1,3,3
10202,593.0,1,1,0,0,0,2,1,5,5
10202,414.0,0,0,0,0,0,0,1,5,0
10202,718.0,0,1,0,0,1,2,1,5,5
10202,184.0,0,1,0,0,0,1,1,4,4
10202,700.0,0,0,0,1,0,1,0,0,1
10202,974.0,0,0,1,0,0,1,1,2,2
10202,501.0,0,0,1,0,1,2,1,5,5
10202,910.0,0,1,0,0,0,1,0,0,1
10202,937.0,0,1,0,0,0,1,0,0,1
10203,677.0,0,0,1,0,1,2,1,5,5
10203,338.0,0,0,0,1,1,2,1,4,4
10203,525.0,0,1,1,0,0,2,1,5,5
10203,801.0,0,1,0,1,0,2,1,5,5
10203,83.0,0,0,1,0,0,1,0,0,1
10203,425.0,0,0,1,0,0,1,1,4,4
10203,175.0,0,0,0,0,1,1,0,0,1
10203,534.0,1,0,1,0,1,3,1,5,5
10203,287.0,0,0,0,0,1,1,1,4,4
10203,593.0,0,0,0,0,0,0,0,0,0
10203,414.0,0,0,0,0,1,1,0,0,1
10203,718.0,1,0,1,0,1,3,1,2,2
10203,184.0,1,0,0,0,0,1,0,0,1
10203,700.0,0,0,0,1,0,1,1,3,3
10203,974.0,0,0,0,0,0,0,0,0,0
10203,501.0,0,0,1,0,0,1,1,5,5
10203,910.0,1,0,1,0,0,2,1,3,3
10203,937.0,0,1,1,0,0,2,1,4,4
10204,677.0,1,1,0,0,1,3,1,4,4
10204,338.0,0,1,0,0,0,1,1,5,5
10204,525.0,1,1,1,1,1,5,1,5,5
10204,801.0,1,1,1,0,0,3,1,4,4
10204,83.0,1,0,1,1,1,4,1,5,5
10204,425.0,0,0,1,0,1,2,1,4,4
10204,175.0,0,1,0,0,0,1,0,0,1
10204,534.0,0,0,1,0,1,2,1,5,5
10204,287.0,1,1,1,0,0,3,1,5,5
10204,838.0,1,1,1,0,0,3,1,5,5
10204,593.0,0,0,0,1,0,1,1,4,4
10204,414.0,0,0,0,0,0,0,0,0,0
10204,718.0,0,0,0,1,0,1,1,5,5
10204,184.0,0,0,0,1,0,1,1,3,3
10204,700.0,0,0,0,0,0,0,1,1,0
10204,974.0,0,0,0,0,1,1,1,3,3
10204,501.0,1,0,1,1,0,3,1,3,3
10204,910.0,0,0,0,0,1,1,0,0,1
10205,677.0,0,0,1,0,0,1,1,2,2
10205,338.0,0,0,0,1,0,1,1,3,3
10205,525.0,0,1,0,0,0,1,1,3,3
10205,801.0,1,0,0,0,0,1,1,3,3
10205,83.0,0,0,0,1,1,2,1,5,5
10205,425.0,0,0,1,1,1,3,1,4,4
10205,175.0,0,1,0,1,0,2,1,4,4
10205,534.0,0,0,0,0,1,1,1,5,5
10205,287.0,1,0,0,1,1,3,1,4,4
10205,593.0,0,1,0,0,0,1,1,3,3
10205,414.0,0,1,1,0,1,3,1,5,5
10205,619.0,1,1,1,1,1,5,1,4,4
10205,718.0,0,0,1,0,0,1,1,1,2
10205,184.0,0,0,0,1,0,1,1,4,4
10205,700.0,1,1,0,0,1,3,1,5,5
10205,974.0,0,0,0,0,1,1,1,5,5
10205,501.0,0,0,1,0,0,1,0,0,1
10205,910.0,0,0,0,0,1,1,0,0,1
10206,677.0,1,0,1,1,1,4,1,5,5
10206,338.0,0,0,0,0,0,0,0,0,0
10206,525.0,1,1,0,1,1,4,1,5,5
10206,801.0,1,0,1,0,0,2,1,4,4
10206,83.0,1,1,1,1,1,5,1,5,5
10206,425.0,0,1,1,1,0,3,1,5,5
10206,175.0,1,0,1,0,0,2,1,2,2
10206,534.0,0,0,1,0,0,1,1,4,4
10206,287.0,0,0,0,0,0,0,0,0,0
10206,593.0,0,0,0,1,0,1,1,5,5
10206,414.0,1,1,1,0,1,4,1,5,5
10206,718.0,0,0,1,1,0,2,1,5,5
10206,184.0,0,0,0,0,1,1,0,0,1
10206,700.0,0,0,0,0,0,0,1,2,0
10206,974.0,0,0,0,0,0,0,0,0,0
10206,501.0,0,0,1,0,1,2,1,4,4
10206,910.0,1,1,1,0,0,3,1,5,5
10206,937.0,1,0,1,0,0,2,1,2,2
10207,677.0,1,0,0,1,1,3,1,4,4
10207,338.0,0,0,0,1,0,1,0,0,1
10207,525.0,1,1,1,0,0,3,1,4,4
10207,801.0,0,1,0,0,0,1,0,0,1
10207,83.0,0,0,0,0,0,0,0,0,0
10207,425.0,1,0,1,0,1,3,1,5,5
10207,175.0,1,0,0,0,0,1,1,5,5
10207,534.0,0,0,0,1,0,1,1,4,4
10207,287.0,0,1,0,0,1,2,1,5,5
10207,593.0,0,0,0,1,0,1,1,3,3
10207,414.0,0,0,0,0,1,1,1,5,5
10207,718.0,0,0,0,0,0,0,1,3,0
10207,184.0,1,1,1,0,0,3,1,5,5
10207,700.0,0,0,0,0,0,0,0,0,0
10207,309.0,1,1,1,1,1,5,1,5,5
10207,974.0,1,0,0,1,1,3,1,5,5
10207,501.0,0,1,0,1,1,3,0,0,2
10207,910.0,0,1,1,1,0,3,1,4,4
10208,677.0,0,0,1,1,0,2,1,5,5
10208,338.0,0,0,1,1,0,2,1,3,3
10208,525.0,0,1,0,1,0,2,1,3,3
10208,801.0,0,1,1,1,0,3,1,5,5
10208,83.0,1,1,1,0,1,4,1,5,5
10208,425.0,1,1,1,1,0,4,1,5,5
10208,175.0,1,0,0,1,1,3,1,5,5
10208,534.0,0,0,0,0,1,1,1,3,3
10208,287.0,1,1,0,1,1,4,1,5,5
10208,593.0,0,0,0,0,1,1,1,5,5
10208,414.0,1,0,1,0,0,2,1,5,5
10208,718.0,0,0,0,1,0,1,1,5,5
10208,184.0,0,1,1,0,0,2,1,4,4
10208,700.0,0,0,0,1,0,1,1,5,5
10208,974.0,1,0,1,0,0,2,1,3,3
10208,501.0,0,0,0,0,0,0,1,2,0
10208,910.0,1,0,0,1,1,3,1,2,2
10208,937.0,1,0,1,0,1,3,1,5,5
10209,677.0,1,0,0,0,1,2,1,3,3
10209,338.0,1,1,1,1,0,4,1,5,5
10209,525.0,0,1,1,1,0,3,1,4,4
10209,801.0,1,1,1,1,0,4,1,5,5
10209,83.0,0,0,0,1,0,1,1,3,3
10209,425.0,1,0,0,0,0,1,1,2,2
10209,175.0,0,0,0,1,1,2,1,5,5
10209,534.0,0,0,0,0,1,1,1,2,2
10209,287.0,0,0,1,1,1,3,1,4,4
10209,593.0,0,0,0,1,1,2,1,2,2
10209,414.0,0,0,0,1,0,1,0,0,1
10209,718.0,0,1,0,1,0,2,1,3,3
10209,184.0,0,0,0,0,1,1,1,4,4
10209,974.0,1,1,1,0,0,3,1,3,3
10209,501.0,0,0,1,0,0,1,1,2,2
10209,910.0,1,1,1,0,1,4,1,5,5
10209,937.0,1,0,0,1,0,2,1,4,4
10209,128.0,0,0,0,1,0,1,0,0,1
10210,677.0,1,0,0,0,0,1,1,5,5
10210,338.0,1,0,0,1,0,2,1,5,5
10210,525.0,1,1,0,0,1,3,1,4,4
10210,340.0,1,1,0,1,1,4,1,5,5
10210,801.0,0,0,0,0,0,0,0,0,0
10210,83.0,1,0,0,0,1,2,1,5,5
10210,425.0,0,0,0,1,0,1,1,3,3
10210,965.0,1,1,1,1,1,5,1,4,4
10210,175.0,0,0,0,0,0,0,0,0,0
10210,543.0,1,1,1,1,1,5,1,5,5
10210,534.0,0,1,1,0,1,3,1,4,4
10210,287.0,0,0,0,0,0,0,1,3,0
10210,593.0,1,0,1,1,0,3,1,5,5
10210,414.0,0,0,1,0,0,1,1,3,3
10210,718.0,0,0,1,1,1,3,1,3,3
10210,184.0,0,1,0,1,0,2,1,4,4
10210,700.0,0,0,0,0,0,0,1,3,0
10210,974.0,0,0,1,0,0,1,1,2,2
10211,677.0,1,0,0,0,0,1,1,5,5
10211,338.0,0,0,0,0,1,1,1,2,2
10211,525.0,1,1,1,0,0,3,1,4,4
10211,801.0,1,0,0,0,1,2,1,4,4
10211,83.0,0,0,0,1,0,1,1,3,3
10211,425.0,1,0,1,0,1,3,1,4,4
10211,175.0,1,1,0,1,0,3,1,5,5
10211,534.0,0,0,0,0,0,0,1,2,0
10211,287.0,1,0,0,1,1,3,1,5,5
10211,593.0,0,1,0,0,1,2,1,5,5
10211,414.0,1,0,1,0,0,2,1,4,4
10211,718.0,1,0,0,0,0,1,1,4,4
10211,184.0,1,0,0,1,1,3,1,5,5
10211,700.0,1,0,1,0,0,2,1,3,3
10211,974.0,0,0,0,1,1,2,1,3,3
10211,501.0,0,0,0,0,0,0,1,2,0
10211,910.0,0,1,1,1,0,3,1,5,5
10211,645.0,1,1,1,1,1,5,1,4,4
10212,677.0,0,0,1,0,0,1,1,4,4
10212,338.0,1,1,0,0,1,3,1,5,5
10212,525.0,0,0,0,0,1,1,1,4,4
10212,801.0,0,0,1,1,0,2,1,4,4
10212,83.0,0,0,0,1,0,1,1,3,3
10212,425.0,0,1,0,0,1,2,1,5,5
10212,838.0,0,1,1,1,1,4,1,4,4
10212,271.0,1,1,1,1,1,5,1,5,5
10212,175.0,0,0,0,1,1,2,1,5,5
10212,534.0,1,0,1,0,0,2,1,4,4
10212,287.0,0,0,0,0,0,0,0,0,0
10212,593.0,0,1,1,0,0,2,1,4,4
10212,414.0,0,1,0,0,0,1,0,0,1
10212,718.0,0,0,0,0,0,0,0,0,0
10212,184.0,1,0,1,0,0,2,1,5,5
10212,700.0,0,0,0,1,1,2,1,5,5
10212,974.0,1,0,0,0,0,1,1,3,3
10212,501.0,1,0,0,0,0,1,1,3,3
10213,677.0,1,1,0,0,0,2,1,3,3
10213,338.0,0,0,0,0,0,0,1,4,0
10213,525.0,0,0,0,1,1,2,1,5,5
10213,801.0,0,1,1,1,1,4,1,4,4
10213,83.0,1,1,1,1,0,4,1,5,5
10213,425.0,0,0,0,1,1,2,1,3,3
10213,175.0,0,0,0,0,0,0,0,0,0
10213,534.0,0,1,0,0,1,2,1,3,3
10213,287.0,1,0,0,0,0,1,1,4,4
10213,593.0,0,0,1,0,1,2,1,3,3
10213,414.0,1,0,0,0,0,1,1,3,3
10213,718.0,0,1,0,1,0,2,1,2,2
10213,184.0,0,0,0,0,0,0,0,0,0
10213,700.0,0,0,1,0,0,1,1,4,4
10213,974.0,0,0,0,0,1,1,0,0,1
10213,501.0,0,0,0,0,0,0,0,0,0
10213,910.0,0,0,0,0,1,1,1,4,4
10213,937.0,0,0,0,0,0,0,0,0,0
10214,677.0,0,1,0,0,0,1,1,3,3
10214,338.0,1,0,0,1,1,3,1,5,5
10214,525.0,1,0,0,0,1,2,1,4,4
10214,801.0,1,1,0,0,1,3,0,0,2
10214,83.0,1,0,1,0,1,3,1,4,4
10214,425.0,1,1,0,0,0,2,1,3,3
10214,175.0,0,1,0,1,0,2,1,5,5
10214,638.0,1,1,1,1,1,5,1,5,5
10214,534.0,0,1,0,1,1,3,1,5,5
10214,287.0,1,0,0,1,1,3,1,5,5
10214,593.0,1,1,1,1,0,4,1,5,5
10214,414.0,0,0,0,1,0,1,1,2,2
10214,718.0,0,1,0,0,0,1,0,0,1
10214,184.0,0,0,0,1,0,1,1,4,4
10214,700.0,0,0,0,0,0,0,0,0,0
10214,974.0,0,0,0,1,0,1,0,0,1
10214,501.0,1,1,0,0,0,2,1,3,3
10214,910.0,0,0,0,0,0,0,1,3,0
10215,677.0,0,0,0,1,1,2,1,4,4
10215,338.0,1,1,1,0,0,3,1,4,4
10215,525.0,1,1,1,1,1,5,1,5,5
10215,801.0,0,1,0,0,0,1,1,2,2
10215,83.0,1,1,0,0,0,2,1,5,5
10215,425.0,0,0,1,0,0,1,1,4,4
10215,175.0,1,0,1,0,0,2,1,5,5
10215,534.0,1,0,0,0,0,1,1,3,3
10215,287.0,0,1,0,0,0,1,0,0,1
10215,233.0,1,1,1,1,1,5,1,5,5
10215,593.0,0,0,0,0,0,0,1,3,0
10215,414.0,1,0,1,1,1,4,1,4,4
10215,718.0,0,1,0,1,0,2,1,4,4
10215,184.0,0,1,0,1,1,3,1,4,4
10215,700.0,0,0,0,0,1,1,1,3,3
10215,974.0,0,0,0,1,0,1,1,1,2
10215,501.0,1,1,1,1,0,4,1,5,5
10215,910.0,0,1,1,0,1,3,1,4,4
10216,677.0,0,0,1,0,0,1,1,5,5
10216,338.0,1,0,0,1,0,2,1,5,5
10216,525.0,0,1,0,1,0,2,1,3,3
10216,550.0,1,1,1,1,1,5,1,5,5
10216,801.0,0,0,1,1,0,2,0,0,2
10216,83.0,0,0,0,0,0,0,1,5,0
10216,425.0,1,1,1,0,1,4,1,5,5
10216,175.0,0,1,1,0,0,2,1,4,4
10216,534.0,0,1,0,1,0,2,1,4,4
10216,287.0,0,0,1,1,1,3,0,0,2
10216,593.0,0,1,1,0,0,2,1,3,3
10216,414.0,0,0,0,1,0,1,1,4,4
10216,718.0,1,0,1,1,1,4,0,0,3
10216,184.0,0,0,0,1,0,1,0,0,1
10216,700.0,0,1,0,0,0,1,1,3,3
10216,974.0,0,0,0,0,1,1,0,0,1
10216,501.0,0,1,1,0,0,2,1,2,2
10216,910.0,0,0,0,1,0,1,0,0,1
10217,677.0,1,1,0,1,0,3,1,4,4
10217,338.0,1,0,1,0,0,2,1,4,4
10217,525.0,0,0,0,0,0,0,0,0,0
10217,801.0,0,1,1,1,0,3,1,4,4
10217,83.0,0,0,0,0,1,1,0,0,1
10217,425.0,0,0,1,1,0,2,1,4,4
10217,175.0,1,0,0,0,0,1,1,3,3
10217,63.0,1,1,1,0,0,3,1,4,4
10217,534.0,0,1,1,0,1,3,1,5,5
10217,287.0,0,0,0,0,0,0,1,3,0
10217,593.0,1,0,0,0,0,1,1,4,4
10217,414.0,0,1,0,0,1,2,1,5,5
10217,718.0,0,1,0,0,0,1,1,4,4
10217,184.0,0,0,0,0,1,1,1,5,5
10217,700.0,0,1,0,1,0,2,1,4,4
10217,974.0,0,1,0,0,0,1,1,3,3
10217,501.0,0,1,0,0,1,2,1,3,3
10217,910.0,0,1,0,0,0,1,0,0,1
10218,677.0,0,0,0,1,0,1,1,3,3
10218,338.0,0,0,1,0,0,1,1,5,5
10218,525.0,1,0,0,0,0,1,1,5,5
10218,801.0,0,0,0,0,0,0,1,4,0
10218,83.0,0,1,0,1,0,2,1,2,2
10218,425.0,0,0,0,1,0,1,1,5,5
10218,175.0,0,0,0,0,0,0,1,1,0
10218,534.0,0,0,1,1,0,2,1,5,5
10218,287.0,0,0,0,1,0,1,1,3,3
10218,265.0,0,1,1,1,1,4,1,5,5
10218,593.0,0,0,0,0,0,0,1,2,0
10218,414.0,0,1,0,0,0,1,1,5,5
10218,864.0,0,1,0,0,0,1,1,2,2
10218,718.0,1,1,0,0,0,2,1,3,3
10218,184.0,0,0,0,0,0,0,0,0,0
10218,700.0,0,0,0,0,0,0,1,2,0
10218,974.0,0,1,0,0,0,1,1,2,2
10218,501.0,0,0,1,0,1,2,1,4,4
10219,677.0,0,0,1,0,0,1,1,5,5
10219,338.0,1,1,0,1,1,4,1,5,5
10219,525.0,0,0,0,0,0,0,0,0,0
10219,801.0,0,0,0,0,0,0,1,3,0
10219,83.0,0,0,0,1,1,2,1,5,5
10219,425.0,0,0,0,0,1,1,0,0,1
10219,271.0,1,1,0,0,1,3,1,5,5
10219,175.0,1,1,0,0,1,3,0,0,2
10219,534.0,0,1,0,0,0,1,0,0,1
10219,287.0,0,0,0,0,1,1,1,4,4
10219,593.0,0,0,0,0,0,0,1,3,0
10219,414.0,0,1,0,1,0,2,1,4,4
10219,718.0,0,1,1,0,1,3,1,5,5
10219,184.0,0,0,1,0,0,1,1,3,3
10219,700.0,1,1,0,1,1,4,1,5,5
10219,974.0,0,1,0,0,0,1,0,0,1
10219,501.0,0,1,0,0,1,2,1,4,4
10219,910.0,0,0,0,0,0,0,1,4,0
10220,677.0,0,1,1,0,0,2,1,3,3
10220,338.0,0,0,1,1,1,3,1,5,5
10220,525.0,0,0,1,0,1,2,1,5,5
10220,801.0,0,0,0,1,0,1,0,0,1
10220,83.0,0,0,0,1,0,1,0,0,1
10220,425.0,0,0,1,0,1,2,1,5,5
10220,175.0,0,0,1,0,1,2,1,5,5
10220,534.0,1,0,0,0,0,1,1,4,4
10220,287.0,1,0,0,0,0,1,0,0,1
10220,593.0,1,0,1,0,0,2,1,4,4
10220,414.0,1,1,0,0,0,2,1,5,5
10220,718.0,0,0,1,1,0,2,1,5,5
10220,184.0,0,0,0,0,1,1,0,0,1
10220,700.0,0,0,0,1,0,1,1,2,2
10220,974.0,0,0,0,1,1,2,1,3,3
10220,501.0,0,0,0,0,1,1,1,5,5
10220,910.0,0,1,1,0,0,2,1,4,4
10220,937.0,0,0,0,1,0,1,1,3,3
10221,677.0,1,1,1,0,1,4,1,4,4
10221,338.0,1,1,0,1,1,4,1,5,5
10221,525.0,1,0,0,1,0,2,1,3,3
10221,801.0,0,1,0,1,0,2,1,5,5
10221,83.0,0,1,1,1,0,3,1,5,5
10221,425.0,0,0,0,0,0,0,1,3,0
10221,175.0,1,0,0,1,1,3,1,5,5
10221,534.0,0,0,0,0,0,0,1,4,0
10221,287.0,0,1,0,0,0,1,1,5,5
10221,593.0,1,1,0,1,0,3,1,5,5
10221,414.0,0,0,1,0,1,2,1,3,3
10221,184.0,0,0,0,0,0,0,0,0,0
10221,700.0,0,0,0,1,0,1,0,0,1
10221,974.0,0,0,0,0,0,0,1,3,0
10221,501.0,0,0,0,0,1,1,0,0,1
10221,910.0,0,0,0,0,0,0,0,0,0
10221,937.0,0,0,0,1,0,1,1,4,4
10221,128.0,0,0,1,0,0,1,0,0,1
10222,677.0,1,0,0,0,1,2,1,4,4
10222,338.0,0,0,0,0,0,0,0,0,0
10222,525.0,1,0,1,1,0,3,1,5,5
10222,801.0,1,1,0,0,1,3,1,5,5
10222,83.0,0,1,0,0,1,2,1,5,5
10222,425.0,1,0,0,0,0,1,0,0,1
10222,175.0,1,0,1,1,1,4,1,3,3
10222,534.0,0,1,0,1,1,3,1,5,5
10222,287.0,0,0,0,1,1,2,1,4,4
10222,593.0,0,0,0,0,0,0,0,0,0
10222,414.0,0,1,1,0,1,3,1,5,5
10222,864.0,1,0,1,1,1,4,1,5,5
10222,718.0,0,0,0,0,0,0,0,0,0
10222,184.0,1,0,0,0,0,1,1,5,5
10222,700.0,0,0,0,0,0,0,0,0,0
10222,309.0,1,1,1,1,1,5,1,5,5
10222,974.0,0,0,0,0,0,0,1,4,0
10222,501.0,0,0,0,1,1,2,1,5,5
10223,677.0,0,0,1,1,0,2,1,5,5
10223,338.0,0,0,1,0,0,1,1,4,4
10223,525.0,0,1,0,0,0,1,1,5,5
10223,801.0,0,1,0,0,1,2,1,5,5
10223,83.0,0,0,1,0,1,2,1,4,4
10223,425.0,0,0,1,0,1,2,1,5,5
10223,175.0,0,1,1,0,0,2,1,4,4
10223,534.0,0,0,0,0,0,0,1,2,0
10223,287.0,1,1,1,1,1,5,1,5,5
10223,593.0,0,0,0,0,0,0,0,0,0
10223,414.0,0,0,0,0,0,0,1,3,0
10223,718.0,1,0,1,0,1,3,1,5,5
10223,184.0,1,0,0,1,0,2,1,2,2
10223,700.0,0,1,0,0,0,1,1,3,3
10223,974.0,0,0,1,0,1,2,1,4,4
10223,501.0,0,0,0,0,0,0,1,4,0
10223,910.0,1,0,1,0,1,3,1,5,5
10223,645.0,1,1,1,1,1,5,1,5,5
10224,677.0,0,1,0,0,0,1,1,3,3
10224,338.0,0,0,1,0,0,1,1,3,3
10224,525.0,0,0,0,0,0,0,0,0,0
10224,801.0,1,0,0,1,0,2,1,5,5
10224,83.0,1,0,1,1,0,3,1,3,3
10224,425.0,1,1,0,0,1,3,1,4,4
10224,175.0,0,0,1,1,0,2,1,5,5
10224,534.0,1,0,1,0,0,2,1,3,3
10224,287.0,0,0,0,1,0,1,0,0,1
10224,593.0,1,0,0,0,0,1,1,5,5
10224,414.0,0,0,0,0,1,1,1,5,5
10224,718.0,0,0,0,0,1,1,1,2,2
10224,184.0,0,0,1,0,0,1,1,3,3
10224,700.0,0,1,1,1,0,3,1,2,2
10224,974.0,1,1,1,0,0,3,1,4,4
10224,501.0,0,0,0,0,0,0,0,0,0
10224,910.0,0,0,1,0,1,2,1,5,5
10224,937.0,0,0,1,1,0,2,1,4,4
10225,677.0,1,1,1,1,0,4,1,5,5
10225,338.0,1,1,1,1,1,5,1,4,4
10225,525.0,1,1,1,0,1,4,1,5,5
10225,801.0,1,1,0,0,1,3,1,4,4
10225,83.0,1,1,1,1,0,4,1,5,5
10225,425.0,0,1,0,1,1,3,1,5,5
10225,175.0,0,0,1,0,0,1,1,2,2
10225,534.0,0,0,0,1,1,2,1,3,3
10225,287.0,0,0,1,1,0,2,1,5,5
10225,593.0,0,0,0,1,0,1,1,4,4
10225,414.0,1,0,0,1,0,2,1,5,5
10225,718.0,0,1,1,0,0,2,1,4,4
10225,184.0,0,1,1,1,0,3,1,5,5
10225,700.0,0,1,1,0,0,2,1,2,2
10225,974.0,0,0,0,1,0,1,1,3,3
10225,501.0,0,1,0,0,1,2,1,4,4
10225,910.0,0,0,0,0,1,1,0,0,1
10225,937.0,0,0,0,0,0,0,0,0,0
10226,677.0,0,0,0,1,1,2,1,5,5
10226,338.0,0,0,0,1,0,1,1,4,4
10226,525.0,0,0,1,1,0,2,1,5,5
10226,801.0,0,0,1,0,0,1,1,4,4
10226,83.0,0,1,0,1,0,2,1,3,3
10226,425.0,0,0,0,0,0,0,1,3,0
10226,175.0,0,0,0,0,0,0,0,0,0
10226,534.0,1,1,1,1,1,5,1,5,5
10226,287.0,0,0,0,0,1,1,1,3,3
10226,593.0,0,0,0,0,1,1,0,0,1
10226,414.0,1,1,1,1,0,4,1,5,5
10226,718.0,0,0,0,0,0,0,0,0,0
10226,184.0,1,0,0,0,0,1,1,3,3
10226,700.0,0,1,0,0,0,1,0,0,1
10226,974.0,0,0,1,0,0,1,1,5,5
10226,501.0,1,1,0,1,1,4,1,3,3
10226,910.0,0,0,0,1,1,2,1,5,5
10226,704.0,0,1,0,1,0,2,1,3,3
10227,677.0,0,0,1,1,1,3,1,3,3
10227,338.0,0,0,1,1,0,2,1,5,5
10227,525.0,0,0,0,0,0,0,1,4,0
10227,801.0,1,0,1,0,1,3,1,5,5
10227,83.0,1,0,1,0,1,3,1,5,5
10227,425.0,0,1,1,1,0,3,1,5,5
10227,175.0,0,0,0,0,1,1,1,4,4
10227,63.0,1,1,1,1,1,5,1,5,5
10227,534.0,0,0,0,1,0,1,0,0,1
10227,287.0,1,0,1,0,1,3,1,5,5
10227,593.0,0,1,1,0,0,2,1,5,5
10227,414.0,0,0,1,1,0,2,1,3,3
10227,473.0,1,1,1,1,1,5,1,5,5
10227,718.0,0,0,1,0,0,1,1,3,3
10227,184.0,0,0,0,1,0,1,1,1,2
10227,700.0,1,1,0,1,1,4,0,0,3
10227,974.0,1,1,0,0,1,3,1,5,5
10227,501.0,0,1,1,0,0,2,0,0,2
10228,677.0,1,1,0,1,0,3,1,3,3
10228,338.0,1,1,0,0,0,2,1,4,4
10228,525.0,0,1,1,0,0,2,1,5,5
10228,801.0,1,0,0,1,0,2,1,4,4
10228,83.0,0,1,0,0,0,1,1,5,5
10228,425.0,0,0,0,1,0,1,1,2,2
10228,175.0,0,0,0,0,1,1,0,0,1
10228,534.0,0,0,0,0,0,0,0,0,0
10228,287.0,0,0,1,0,0,1,1,5,5
10228,593.0,0,0,0,0,1,1,1,4,4
10228,414.0,1,0,0,1,1,3,1,3,3
10228,718.0,0,1,1,1,0,3,1,5,5
